timestamp,threads,n_prompt,n_gen,avg_latency_ms_token,throughput_tokens_s,peak_rss_mb,energy_kwh,co2_kg
2026-06-13T04:20:38,2,512,128,49.161,20.341,736.7,0.001215,0.000449
2026-06-12T21:27:30,2,512,0,29.369,34.050,,,
