timestamp,threads,n_prompt,n_gen,avg_latency_ms_token,throughput_tokens_s,peak_rss_mb,energy_kwh,co2_kg
2026-06-13T04:58:18,2,512,128,79.996,12.501,1736.8,0.00069,0.000255
